id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4530363151689082,JcJSP75pg,1882582240,Predator泽泽,看了今天的更新，觉得现实中根本不会有陈屿，不会有直男离了婚还会反省，都是自以为优秀的不得了，屎盆子都是对方的，觉得再找一个肯定比现在的好。许幻山遍地都是。anyway，继续磕这对cp#三十而已#,,,,三十而已,0,15,0,2020-07-24 23:56,HUAWEI P20,,,
4530363126779270,JcJSMsrB4,5983903662,王南北er,三十而已男人三分醉，演到你流泪牛逼#三十而已#,,,,三十而已,0,0,1,2020-07-24 23:56,三十而已超话,['http://ww2.sinaimg.cn/large/006wXQHcly1gh2i43rnzrj30jt0hn75y.jpg'],,
4530363122587496,JcJSMaR7O,6550394966,鱼小心心心心心,#三十而已##三十而已#抢先看：陈屿喝醉了，陈屿抓着钟晓芹的手说：陈旭我错了，陈旭，跟你嫂子说，我错了，你求求她原谅我吧，行不....我给她道歉....，哎，眼角的那一滴泪把我都感动了！！！杨玏/陈屿毛晓彤/钟晓芹#陈屿醉酒#L剧毒二叔的微博视频,,,,"三十而已,陈屿醉酒",0,0,0,2020-07-24 23:56,小米5s Plus,,"http://f.video.weibocdn.com/003qslfegx07F619UIrt01041200k56o0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375157&ssig=G8wNgsZG8J&KID=unistore,video",
4530363101874698,JcJSK7RH4,6348005197,骑驴钦点,【毛晓彤晏紫东《#三十而已#》播至第16-17集！——晓阳填满了晓芹离婚后空虚的生活！跟着年轻人感受世界，晓芹感受到了不曾有过的开心：“原来两个人可以做这么多有趣的事！”】晓阳和晓芹终于解除误会了！晓芹离婚的事在公司传得沸沸扬扬，晓芹以为晓阳说的，后来知道是主管说的，晓芹对晓阳好感度UP！UP！晓阳宽慰姐姐，让她不要在意离婚的事：“不要在意别人说什么，只要今天活得比昨天开心就好！那天是我的瞎了，没看清楚，原来是个这么漂亮的小姐姐啊！”晓芹离婚后空虚的生活被晓阳填满了，她开心极了：“我以前不知道，原来两个人可以做这么多有趣的事！我特别开心！”L新剧不能停的微博视频,,,,三十而已,2,0,12,2020-07-24 23:56,HUAWEI nova 青春版,,"http://f.video.weibocdn.com/qAbE0Ylklx07F65hY5Us01041200R5xr0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375199&ssig=x6%2BjFHuR59&KID=unistore,video",
4530363085095589,JcJSIlnAV,5703288391,一颗小熊软糖哦-,#三十而已#最近的追剧,,,,三十而已,0,0,0,2020-07-24 23:56,iPhone客户端,['http://ww4.sinaimg.cn/large/006dYpQrgy1gh2i4ezecdj30u00u0gqf.jpg'],,
4530363056261060,JcJSFqgMQ,1991271753,喜之郎Cissy,二十不惑二十岁的年纪是可以肆无忌惮谈恋爱的年纪是无忧无虑可以做梦的年纪三十而已三十岁的年纪是步入婚姻殿堂的年纪至于婚姻的冷暖只有自己知道如果让你重新选择一次我相信很多人应该是不一样的结局#二十不惑##三十而已#,,北京·慧时欣园,,"二十不惑,三十而已",0,0,5,2020-07-24 23:56,iPhone客户端,['http://ww3.sinaimg.cn/large/76b06549ly1gh2i20r9bcj21910u0amy.jpg'],,
4530363050766067,JcJSF3dhV,6515340129,星空物语ing,#三十而已#许幻山真是够不要脸的，见过不要脸的就没有见过你你这么不要脸的，凭啥女的就要相夫教子，陪孩子啊，男的就不行了，什么狗屁玩意，看上你真是顾佳瞎了狗眼说顾佳有问题，也不看看自己什么德行，异想天开的不切实际真是够了，有🍵来勾搭就不行了，是日子被顾佳照顾的太舒坦了，想找刺激是吧？一个大男人，出事只会吼，还打架？？？？？你简直是败类当中的败类，狗屁不如的玩意,,,,三十而已,0,0,0,2020-07-24 23:56,OPPO K5,,,
4530363038185366,JcJSDylo2,2968394834,娱乐相如,【李泽锋《#三十而已#》播至第16-17集！——林有有太会了，她把许幻山夸上了天：“怎么会有像你这么厉害的人！”】林有有送别许幻山，两人同时低头、近距离靠近的那个瞬间，他们心动了！林有有送给许幻山一个巴斯光年钥匙链，把这个男人夸到了天上：“怎么会有像你这么厉害的人！！你就和巴斯光年一样，你们都是照亮宇宙的太空骑警！！”许幻山特别喜欢女人夸自己，笑成了一朵老菊花……L新剧不能停的微博视频,,,,三十而已,0,0,0,2020-07-24 23:56,HUAWEI nova 青春版,,"http://f.video.weibocdn.com/tymIr5zvlx07F63OsTBC01041200hKV40E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375199&ssig=YAZ%2B4STB6n&KID=unistore,video",
4530363001738516,JcJSA7igA,5457004948,阿曾姐姐YUTIOR,二十不惑三十而已而我卡在中间困惑不已#二十不惑##三十而已#,,梧州,,"二十不惑,三十而已",0,1,2,2020-07-24 23:56,荣耀20i,['http://ww1.sinaimg.cn/large/005Xj2gQgy1gh2i2ylnetj31hc1z4b29.jpg'],,
4530363001480811,JcJSA6de3,7374103555,喵喵爱追剧喔,#王漫妮顾佳吵架##三十而已#如果梁正贤没有钱，使出浑身解数去追她，估计她也不愿意。正因为有钱才会在乎到底是不是他女朋友。有时候自己都不知道自己这么现实。L喵喵爱追剧喔的微博视频,,,,"王漫妮顾佳吵架,三十而已",1,1,6,2020-07-24 23:56,Android,,"http://f.video.weibocdn.com/Gbj9jrQrlx07F67ctDuM01041200eo0H0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375199&ssig=TAaGKxQDYv&KID=unistore,video",
4527766962178377,JbElq98H7,6872478171,腾讯微保,#三十而已#O今晚22点在腾讯视频开播！现戳链接➡️O绑定协议，仅需3元开启“600万医疗保障金+2年腾讯视频VIP”活动套餐。安心看剧，健康更无忧~关注+转发，7月25日小保抽3位幸运鹅平分300元保障基金！更多精彩锁定O今晚22点~,,,,三十而已,4546,353,246,2020-07-17 20:00,微博 weibo.com,['http://ww1.sinaimg.cn/large/007v6dw7gy1ggu7r3psilj30u019mb2a.jpg'],,
4530362989153212,JcJSyCpas,6731865462,缘来源于你也在这里,//@健康之初:#三十而已#今晚开播了！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。转发锁定@微保-腾讯旗下保险代理平台@健康之初7月25日抽送【腾讯视频vip季卡1张】@微博抽奖平台,,,"健康之初,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:56,iPhone客户端,,,4527766962178377
4530362983918989,JcJSygrvv,2652678101,秃头美乐蒂,#三十而已#许幻山渣的莫名其妙，小三舔冰淇淋这段真的恶心坏了，许幻山还一脸享受的样子。顾佳到底什么时候提离婚啊，希望顾佳风风火火干事业，别和渣男复合。L快乐柠檬精s的微博视频,,,,三十而已,0,0,0,2020-07-24 23:56,娜可露露的Android,,"http://f.video.weibocdn.com/001wL8UOgx07F67c9d8A01041200f3NC0E010.mp4?label=mp4_ld&template=632x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375199&ssig=rJ4MJWmAaX&KID=unistore,video",
4530362959272832,JcJSvCUhO,7469118196,喵阿西娅,#三十而已#最近很火的电视剧抽个时间看看吧,,,,三十而已,0,0,0,2020-07-24 23:56,荣耀20,,,
4530362930437060,JcJSt1PHm,6731865462,缘来源于你也在这里,//@琦乐科技:#三十而已#今晚开播了！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。现在关注@微保-腾讯旗下保险代理平台+转发，7月25日，抽1人送上【腾讯视频vip季卡】不过滤,,,"琦乐科技,微保-腾讯旗下保险代理平台",三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530362916539472,JcJSrrrdm,3469149152,Miss釢茶,#三十而已#心疼顾佳,,,,三十而已,0,0,0,2020-07-24 23:55,华为麦芒5,,,
4530362904483194,JcJSqiOhA,5673138645,hhh我是大瑶瑶,#三十而已#啊啊啊梁正贤我🉑,,,,三十而已,0,3,0,2020-07-24 23:55,HUAWEI P30,,,
4530362891633235,JcJSp6QSv,1959459263,Gypsoii,#三十而已#许幻山气死我了气死我了气死我了！！,,,,三十而已,0,1,0,2020-07-24 23:55,iPhone XS Max,,,
4530362879574343,JcJSnEaIT,6731865462,缘来源于你也在这里,//@荣事达小家电官方微博:#三十而已#今晚开播了，荣事达新国货邀您和小黑一起来追剧！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。现在转发关注@微保-腾讯旗下保险代理平台@荣事达小家电官方微博7月25日【不过滤】抽1人送【腾讯视频vip季卡】@微博抽奖平台,,,"荣事达小家电官方微博,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530362871189349,JcJSn4Zp3,6379216622,Ronronner猫-,看不得顾佳受气！！！#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:55,Android,,,
4530362858866365,JcJSlBcxT,6358383689,蔡蔡子和岛岛子,#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530362858085517,JcJSlxVpz,5239380469,小颖tongxue,#三十而已#昨天一个人把胳膊上的两个色素痣切掉了，是一个很小的手术，在手术室外面等的时候，遇见一个十几岁的小姑娘和我做同样的手术，妈妈陪着她，她手术做完出来后，她的妈妈哭了说了一句，妈妈担心你。看到这一幕我鼻子酸酸的，曾经的我不同样是被爸爸妈妈小心呵护着长大，我一直觉得自己没有长大，生活却直白的告诉自己我早就已经不再是那个孩子了。我心里想妈妈可能已经忘了我今天做这个小手术了吧，我切完之后也给妈妈打了一个电话，妈妈说她的女儿长大了。虽然四舍五入也30了，但是现在我最爱的还是帆布鞋，我还是梳着高高马尾，我喜欢现在的我，经受的起生活的风浪也可以继续做那个可爱的小女孩。,,石家庄,,三十而已,0,5,7,2020-07-24 23:55,iPhone客户端,"['http://ww2.sinaimg.cn/large/005IzUcBly1gh2h4u569oj32c0340nfd.jpg', 'http://ww4.sinaimg.cn/large/005IzUcBly1gh2h4sxr6aj32c0340u0x.jpg']",,
4530362820070938,JcJSi0isa,6731865462,缘来源于你也在这里,//@热点文娱网:#三十而已#今晚开播了！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。转发关注@微保-腾讯旗下保险代理平台@热点文娱网7月25日抽送【腾讯视频vip季卡1张】@微博抽奖平台,,,"热点文娱网,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530363101874698,JcJSK7RH4,6348005197,骑驴钦点,【毛晓彤晏紫东《#三十而已#》播至第16-17集！——晓阳填满了晓芹离婚后空虚的生活！跟着年轻人感受世界，晓芹感受到了不曾有过的开心：“原来两个人可以做这么多有趣的事！”】晓阳和晓芹终于解除误会了！晓芹离婚的事在公司传得沸沸扬扬，晓芹以为晓阳说的，后来知道是主管说的，晓芹对晓阳好感度UP！UP！晓阳宽慰姐姐，让她不要在意离婚的事：“不要在意别人说什么，只要今天活得比昨天开心就好！那天是我的瞎了，没看清楚，原来是个这么漂亮的小姐姐啊！”晓芹离婚后空虚的生活被晓阳填满了，她开心极了：“我以前不知道，原来两个人可以做这么多有趣的事！我特别开心！”L新剧不能停的微博视频,,,,三十而已,2,0,12,2020-07-24 23:56,HUAWEI nova 青春版,,"http://f.video.weibocdn.com/qAbE0Ylklx07F65hY5Us01041200R5xr0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375230&ssig=wXDrV9qAvM&KID=unistore,video",
4530363085095589,JcJSIlnAV,5703288391,一颗小熊软糖哦-,#三十而已#最近的追剧,,,,三十而已,0,0,0,2020-07-24 23:56,iPhone客户端,['http://ww1.sinaimg.cn/large/006dYpQrgy1gh2i4ezecdj30u00u0gqf.jpg'],,
4530363056261060,JcJSFqgMQ,1991271753,喜之郎Cissy,二十不惑二十岁的年纪是可以肆无忌惮谈恋爱的年纪是无忧无虑可以做梦的年纪三十而已三十岁的年纪是步入婚姻殿堂的年纪至于婚姻的冷暖只有自己知道如果让你重新选择一次我相信很多人应该是不一样的结局#二十不惑##三十而已#,,北京·慧时欣园,,"二十不惑,三十而已",0,0,5,2020-07-24 23:56,iPhone客户端,['http://ww3.sinaimg.cn/large/76b06549ly1gh2i20r9bcj21910u0amy.jpg'],,
4530363050766067,JcJSF3dhV,6515340129,星空物语ing,#三十而已#许幻山真是够不要脸的，见过不要脸的就没有见过你你这么不要脸的，凭啥女的就要相夫教子，陪孩子啊，男的就不行了，什么狗屁玩意，看上你真是顾佳瞎了狗眼说顾佳有问题，也不看看自己什么德行，异想天开的不切实际真是够了，有🍵来勾搭就不行了，是日子被顾佳照顾的太舒坦了，想找刺激是吧？一个大男人，出事只会吼，还打架？？？？？你简直是败类当中的败类，狗屁不如的玩意,,,,三十而已,0,0,0,2020-07-24 23:56,OPPO K5,,,
4530363038185366,JcJSDylo2,2968394834,娱乐相如,【李泽锋《#三十而已#》播至第16-17集！——林有有太会了，她把许幻山夸上了天：“怎么会有像你这么厉害的人！”】林有有送别许幻山，两人同时低头、近距离靠近的那个瞬间，他们心动了！林有有送给许幻山一个巴斯光年钥匙链，把这个男人夸到了天上：“怎么会有像你这么厉害的人！！你就和巴斯光年一样，你们都是照亮宇宙的太空骑警！！”许幻山特别喜欢女人夸自己，笑成了一朵老菊花……L新剧不能停的微博视频,,,,三十而已,0,0,0,2020-07-24 23:56,HUAWEI nova 青春版,,"http://f.video.weibocdn.com/tymIr5zvlx07F63OsTBC01041200hKV40E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375230&ssig=wsjdCoP4ni&KID=unistore,video",
4530363001738516,JcJSA7igA,5457004948,阿曾姐姐YUTIOR,二十不惑三十而已而我卡在中间困惑不已#二十不惑##三十而已#,,梧州,,"二十不惑,三十而已",0,1,2,2020-07-24 23:56,荣耀20i,['http://ww2.sinaimg.cn/large/005Xj2gQgy1gh2i2ylnetj31hc1z4b29.jpg'],,
4530363001480811,JcJSA6de3,7374103555,喵喵爱追剧喔,#王漫妮顾佳吵架##三十而已#如果梁正贤没有钱，使出浑身解数去追她，估计她也不愿意。正因为有钱才会在乎到底是不是他女朋友。有时候自己都不知道自己这么现实。L喵喵爱追剧喔的微博视频,,,,"王漫妮顾佳吵架,三十而已",1,1,6,2020-07-24 23:56,Android,,"http://f.video.weibocdn.com/Gbj9jrQrlx07F67ctDuM01041200eo0H0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375230&ssig=13mEA4XQ9k&KID=unistore,video",
4527766962178377,JbElq98H7,6872478171,腾讯微保,#三十而已#O今晚22点在腾讯视频开播！现戳链接➡️O绑定协议，仅需3元开启“600万医疗保障金+2年腾讯视频VIP”活动套餐。安心看剧，健康更无忧~关注+转发，7月25日小保抽3位幸运鹅平分300元保障基金！更多精彩锁定O今晚22点~,,,,三十而已,4546,353,280,2020-07-17 20:00,微博 weibo.com,['http://ww3.sinaimg.cn/large/007v6dw7gy1ggu7r3psilj30u019mb2a.jpg'],,
4530362989153212,JcJSyCpas,6731865462,缘来源于你也在这里,//@健康之初:#三十而已#今晚开播了！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。转发锁定@微保-腾讯旗下保险代理平台@健康之初7月25日抽送【腾讯视频vip季卡1张】@微博抽奖平台,,,"健康之初,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:56,iPhone客户端,,,4527766962178377
4530362983918989,JcJSygrvv,2652678101,秃头美乐蒂,#三十而已#许幻山渣的莫名其妙，小三舔冰淇淋这段真的恶心坏了，许幻山还一脸享受的样子。顾佳到底什么时候提离婚啊，希望顾佳风风火火干事业，别和渣男复合。L快乐柠檬精s的微博视频,,,,三十而已,0,0,0,2020-07-24 23:56,娜可露露的Android,,"http://f.video.weibocdn.com/001wL8UOgx07F67c9d8A01041200f3NC0E010.mp4?label=mp4_ld&template=632x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627375230&ssig=2qCI2W2P7d&KID=unistore,video",
4530362959272832,JcJSvCUhO,7469118196,喵阿西娅,#三十而已#最近很火的电视剧抽个时间看看吧,,,,三十而已,0,0,0,2020-07-24 23:56,荣耀20,,,
4530362930437060,JcJSt1PHm,6731865462,缘来源于你也在这里,//@琦乐科技:#三十而已#今晚开播了！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。现在关注@微保-腾讯旗下保险代理平台+转发，7月25日，抽1人送上【腾讯视频vip季卡】不过滤,,,"琦乐科技,微保-腾讯旗下保险代理平台",三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530362916539472,JcJSrrrdm,3469149152,Miss釢茶,#三十而已#心疼顾佳,,,,三十而已,0,0,0,2020-07-24 23:55,华为麦芒5,,,
4530362904483194,JcJSqiOhA,5673138645,hhh我是大瑶瑶,#三十而已#啊啊啊梁正贤我🉑,,,,三十而已,0,3,0,2020-07-24 23:55,HUAWEI P30,,,
4530362891633235,JcJSp6QSv,1959459263,Gypsoii,#三十而已#许幻山气死我了气死我了气死我了！！,,,,三十而已,0,1,0,2020-07-24 23:55,iPhone XS Max,,,
4530362879574343,JcJSnEaIT,6731865462,缘来源于你也在这里,//@荣事达小家电官方微博:#三十而已#今晚开播了，荣事达新国货邀您和小黑一起来追剧！腾讯视频和微保又为大家准备超值福利啦，戳原博🔗查收。现在转发关注@微保-腾讯旗下保险代理平台@荣事达小家电官方微博7月25日【不过滤】抽1人送【腾讯视频vip季卡】@微博抽奖平台,,,"荣事达小家电官方微博,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530362871189349,JcJSn4Zp3,6379216622,Ronronner猫-,看不得顾佳受气！！！#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:55,Android,,,
4530362858866365,JcJSlBcxT,6358383689,蔡蔡子和岛岛子,#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:55,iPhone客户端,,,4527766962178377
4530362858085517,JcJSlxVpz,5239380469,小颖tongxue,#三十而已#昨天一个人把胳膊上的两个色素痣切掉了，是一个很小的手术，在手术室外面等的时候，遇见一个十几岁的小姑娘和我做同样的手术，妈妈陪着她，她手术做完出来后，她的妈妈哭了说了一句，妈妈担心你。看到这一幕我鼻子酸酸的，曾经的我不同样是被爸爸妈妈小心呵护着长大，我一直觉得自己没有长大，生活却直白的告诉自己我早就已经不再是那个孩子了。我心里想妈妈可能已经忘了我今天做这个小手术了吧，我切完之后也给妈妈打了一个电话，妈妈说她的女儿长大了。虽然四舍五入也30了，但是现在我最爱的还是帆布鞋，我还是梳着高高马尾，我喜欢现在的我，经受的起生活的风浪也可以继续做那个可爱的小女孩。,,石家庄,,三十而已,0,5,8,2020-07-24 23:55,iPhone客户端,"['http://ww4.sinaimg.cn/large/005IzUcBly1gh2h4u569oj32c0340nfd.jpg', 'http://ww2.sinaimg.cn/large/005IzUcBly1gh2h4sxr6aj32c0340u0x.jpg']",,
